x,y,z,vx,vy,vz,E_tot,Lz,phase_chi,ParticleIDs,halo,level,PeakMassIndex_ID,AccretedFlag,BoundFirstTime
-50.222324,-33.10435,-10.703165,75.012375,201.57309,124.62274,-110495.96282980184,-7640.233119329911,-416.25457467,8796117570622,26,4,4664,0.0,4.250308
-54.60804,-80.73074,-30.631237,-43.785847,81.976204,66.856186,-110983.7359868882,-8011.42365691694,-207.86932251,8796138320327,26,4,4664,0.0,2.294945
-45.628887,-41.212494,-7.1884685,70.09381,213.41652,102.794334,-110508.00584413498,-6849.2175509511,-380.340432785,8796144437197,26,4,4664,0.0,4.250308
-46.07981,-39.4675,-8.939316,70.47459,206.8651,118.50985,-110477.8890096497,-6750.848622806001,-389.1438214600001,8796182084009,26,4,4664,0.0,4.0817823
-52.337093,-81.01993,-31.279682,-46.44645,81.50444,71.15636,-110868.40298711717,-8028.79358394142,-184.41323261000002,8796172714993,26,4,4664,0.0,2.6665733
-54.193874,-33.587486,-2.5020456,97.32835,186.63695,117.305916,-110635.98162618796,-6845.564759016201,-433.2965449000001,8796158012846,26,4,4664,0.0,4.581578
-49.196407,-78.90675,-43.93677,-49.940163,72.54526,69.20193,-110557.12912767046,-7509.582093681071,-181.46140983499998,8796119609001,26,4,4664,0.0,2.294945
-44.545322,-33.392853,-16.599844,55.211716,190.7756,165.23653,-110175.39300726722,-6654.4838154774525,-414.0151281,8796178814785,26,4,4664,0.0,6.6778803
-16.584555,-81.55235,-39.084133,-118.82228,-71.71524,-14.449877,-111634.70559101444,-8500.8708242398,-16.06259861,8796191691455,26,4,4664,0.0,1.140496
-45.757828,-37.180016,-16.655409,65.35316,184.89009,152.95813,-110102.57478235468,-6030.337402673958,-385.480275765,8796191193804,26,4,4664,0.0,6.3559184
-51.187176,-86.45743,-30.917524,-43.498264,74.45602,63.876545,-110604.04955680444,-7571.94151490104,-179.08837885999995,8796110130605,26,4,4664,0.0,2.294945
-56.235157,-80.76837,-38.35119,-41.75422,71.30253,64.12879,-110491.80631046327,-7382.12925906861,-181.07027156490003,8796106690923,26,4,4664,0.0,2.7889159
-50.85267,-82.54706,-39.157124,-54.486267,74.08786,57.88726,-110406.85041935876,-8265.24664681122,-168.6992992819999,8796182123258,26,4,4664,0.0,2.294945
-55.174915,-40.579716,-7.015364,57.35403,196.50333,97.72563,-110264.60889138666,-8514.64428111147,-402.2310591999999,8796153877086,26,4,4664,0.0,4.250308
-52.009113,-80.57673,-45.225918,-47.993324,63.63685,64.06627,-110373.2126108978,-7176.84123236457,-168.529423445,7259639013496,26,4,4664,0.0,2.294945
-55.234097,-47.60308,-10.7292795,44.76529,187.20926,88.842964,-110374.51476458152,-8209.36874504502,-372.01016957,8796192926428,26,4,4664,0.0,4.250308
-52.06734,-49.320717,-14.306049,32.388645,184.48106,102.70701,-110296.88213660016,-8008.006880521936,-369.28747424999995,8796182569885,26,4,4664,0.0,4.4169116
-47.080013,-50.89683,-16.874222,38.891106,187.63264,106.65389,-109992.77101429753,-6854.313119830341,-322.91208625999997,7308882309888,26,4,4664,0.0,6.8125005
-51.26638,-84.66763,-35.738224,-52.97654,74.43032,58.57229,-110279.74025924096,-8301.171156041799,-167.0185753459999,8796170277292,26,4,4664,0.0,2.294945
-44.227764,-53.91418,-15.45472,21.479548,190.92357,105.64099,-109861.70033399534,-7286.07037880684,-345.0984234500001,8796177731702,26,4,4664,0.0,3.9683719
-56.818005,-78.78411,-41.81829,-53.393,63.28294,65.30967,-110274.12203022376,-7802.1303865647005,-182.20944203000008,8796190614954,26,4,4664,0.0,2.7889159
-46.18226,-56.35498,-17.86925,22.107101,178.79625,105.19035,-109826.3536690954,-7011.369669812019,-329.35728644000005,8796117348638,26,4,4664,0.0,3.9683719
-55.952686,-76.30375,-46.080566,-54.782608,64.97669,65.17898,-110173.19809176092,-7815.738758069339,-166.8003760170001,8796135846967,26,4,4664,0.0,4.4169116
-62.831306,-82.5177,-31.55341,-32.857796,71.40882,60.315613,-110320.66624833213,-7198.059173508121,-136.34789454999998,8796166031022,26,4,4664,0.0,3.15124
-59.714977,-83.11803,-35.534805,-34.551464,70.170654,61.82967,-110128.23878018004,-7062.088610980878,-209.3733748180001,8796190904172,26,4,4664,0.0,4.250308
-47.222233,-54.274548,-20.711891,13.781569,174.06999,114.70494,-109772.12183844727,-7471.985197881859,-351.8143039710001,8796180668111,26,4,4664,0.0,4.250308
-54.621227,-81.063614,-42.051052,-53.557697,64.93569,62.655552,-110059.3755299277,-7888.447540228588,-166.006461754,8796154353873,26,4,4664,0.0,3.4476855
-41.768074,-54.873802,-18.705465,16.662998,186.04385,116.155106,-109425.84086247912,-6856.331241066504,-321.80566239999996,7308837982053,26,4,4664,0.0,4.250308
-57.26187,-58.87669,-13.857739,38.67174,160.03233,84.68903,-110100.6490389013,-6886.8864285165,-302.04530996999995,8796107049395,26,4,4664,0.0,6.3559184
-47.70466,-90.63147,-36.945602,-52.489254,61.09451,54.094982,-110120.24599240154,-7671.671076639979,-217.0023889400001,8796177339091,26,4,4664,0.0,3.4476855
-59.676754,-51.046753,-9.431389,48.06584,173.7287,81.755356,-110049.96779335882,-7913.95983042228,-349.73499907700005,8796126972709,26,4,4664,0.0,6.3559184
-58.618774,-56.199963,-8.0297,44.054306,166.90497,80.729996,-109997.25842899871,-7307.914348716102,-333.43588687,8796110393655,26,4,4664,0.0,4.250308
-58.477657,-50.956207,-6.6526327,52.510284,174.75215,86.04512,-109980.85173440122,-7543.371386579762,-352.7269024,8796162514657,26,4,4664,0.0,4.250308
-51.986897,-46.287945,-21.421215,29.526157,162.29254,137.818,-109868.46819457988,-7070.380429571014,-380.01335345999996,8796190771366,26,4,4664,0.0,4.250308
-43.670704,-89.77224,-40.3554,-63.61571,57.901737,53.120953,-110059.95732297529,-8239.534403503249,-159.01304256,8796162655801,26,4,4664,0.0,2.294945
-48.560623,-86.1678,-41.421143,-56.453514,60.020054,61.703693,-109969.31907252532,-7779.086318382842,-151.84135157000003,8796161616932,26,4,4664,0.0,2.6665733
-53.740383,-44.80713,-22.5151,31.321684,161.0012,135.59273,-109792.1086405556,-7248.83138465268,-379.08886694000023,8796148819770,26,4,4664,0.0,4.4169116
-15.587438,-78.825516,-44.663555,-122.34581,-72.044556,-23.745525,-110894.61738434056,-8520.981553800431,-22.83007421,8796127532320,26,4,4664,0.0,0.47515902
-50.106815,-89.233475,-36.43378,-51.7391,61.060883,57.72704,-110055.57147564436,-7676.426054590144,-162.430791006,8796144770518,26,4,4664,0.0,2.294945
-50.909145,-65.48253,-11.709518,21.907482,164.3219,80.63842,-109603.26031635664,-6930.930086486041,-302.52519394999996,8796116928682,26,4,4664,0.0,4.250308
-48.47702,-90.06812,-37.975475,-54.077175,58.18663,55.518063,-110015.06995699526,-7691.3439134036,-158.98439588999997,8796110149258,26,4,4664,0.0,2.294945
-56.677517,-58.627636,-21.02353,22.949846,150.51022,100.53573,-109731.85261874748,-7185.050335179685,-335.42737726,8796167321469,26,4,4664,0.0,4.4169116
-50.46814,-59.86188,-20.378387,18.923683,165.3953,96.59609,-109499.0921781687,-7214.38591483796,-316.36701350000004,8796163025266,26,4,4664,0.0,4.250308
-45.756653,-56.464844,-24.556276,13.7342615,164.183,120.220085,-109402.9418673212,-6736.961626446294,-330.16023737,8796113249246,26,4,4664,0.0,3.9683719
-57.41133,-88.88147,-31.663187,-44.379177,64.90952,50.707775,-110080.0682083608,-7671.02836201179,-141.71009217,8796181533829,26,4,4664,0.0,4.250308
-54.495552,-58.65864,-14.6411705,33.53907,162.10365,96.28964,-109823.0313344415,-6866.571654899999,-325.3443150129999,7308834875404,26,4,4664,0.0,6.8125005
-12.241139,-82.10899,-42.43526,-114.720634,-77.93977,-23.460728,-110716.84131434758,-8465.523831701632,-17.912807720300002,8796166589976,26,4,4664,0.0,0.3401685
-63.427315,-33.824394,-14.436118,67.94046,156.48894,130.22733,-109855.87403686791,-7627.628403814861,-421.69799909999983,8796181531045,26,4,4664,0.0,6.495249
-45.253952,-91.54537,-38.57809,-60.406292,55.57922,51.58658,-109993.19347745297,-8045.09570554548,-152.729430865,8796109903428,26,4,4664,0.0,2.1695607
-60.16061,-49.14387,2.6990957,56.59031,180.34033,72.93422,-109633.51687129332,-8068.317422501599,-373.56584635199994,8796127067749,26,4,4664,0.0,6.6778803
-60.314888,-75.27452,-45.513245,-53.713776,67.69531,59.86523,-109928.1747544364,-8126.313746562801,-198.16413579999997,7259648857894,26,4,4664,0.0,4.250308
-54.45554,-59.04217,-17.602558,13.527812,163.8548,93.17551,-109688.68357784628,-8124.090239759961,-351.5269682699998,8796189338958,26,4,4664,0.0,4.250308
-45.218517,-89.36569,-43.29329,-59.620216,57.764683,50.42109,-109868.52846261737,-7940.035041024151,-158.48647223999998,8796188500950,26,4,4664,0.0,2.294945
-53.792168,-82.76017,-45.673855,-46.63202,58.210438,63.546112,-109814.8456341256,-6990.539562892984,-149.78103850999995,8796118951929,26,4,4664,0.0,2.4816148
-57.54587,-88.96732,-33.146843,-37.591587,62.0401,56.20679,-109998.70766835369,-6914.5742793238405,-131.52877350300002,8796176070738,26,4,4664,0.0,4.250308
-59.800064,-60.60678,-16.207294,22.379677,151.50311,87.0858,-109867.16057803178,-7703.535513788978,-341.66988153000005,7259640535955,26,4,4664,0.0,4.0817823
-60.6453,-80.27381,-42.938515,-47.507046,57.376675,60.446087,-109918.00915634337,-7293.19725264276,-156.00951596000002,8796104927081,26,4,4664,0.0,3.4476855
-53.656013,-89.79848,-36.65647,-52.861298,56.10719,49.484905,-109965.26529060004,-7757.352327260511,-171.59732529000001,8796130530768,26,4,4664,0.0,4.250308
-50.44325,-91.02675,-36.42772,-49.210163,58.084846,55.893757,-109908.11922554731,-7409.429612849751,-134.97336970000003,8796139814486,26,4,4664,0.0,4.4169116
-64.53473,-53.8608,-18.22335,24.50336,150.77304,92.065285,-109694.7955278688,-8410.3268553912,-360.312788204,7259641269057,26,4,4664,0.0,4.250308
-55.654633,-64.05786,-22.704084,12.203809,144.97966,93.94896,-109332.69307354715,-7287.039881376039,-322.55096946,8796187451228,26,4,4664,0.0,4.4169116
-47.88613,-85.12183,-49.909134,-59.182426,48.08579,56.291553,-109734.4091568393,-7340.35879605228,-158.98824336,8796095615679,26,4,4664,0.0,2.1695607
-61.950603,-57.7045,-10.332289,19.395952,164.371,75.50564,-109653.70086660204,-9063.648853529,-353.81159532499987,8796171605407,26,4,4664,0.0,4.250308
-51.914658,-85.02145,-48.77287,-48.761307,48.333916,60.13099,-109645.7557726883,-6654.995743975878,-144.75891612499998,8796161581273,26,4,4664,0.0,4.250308
-66.28209,-53.778446,-19.872778,29.68338,145.51253,91.8658,-109467.64767756737,-8048.54856116022,-351.75402694000013,8796174010933,26,4,4664,0.0,4.250308
-46.929035,-87.06215,-49.03571,-61.221622,46.52156,53.129356,-109644.55449294038,-7513.2979553019,-157.47866668019998,8796150152907,26,4,4664,0.0,2.1695607
-47.166225,-85.91618,-48.674343,-59.195126,52.809216,58.411503,-109488.54004029522,-7576.63046446828,-158.50941394,8796148260384,26,4,4664,0.0,4.250308
-11.1150255,-81.30033,-44.74202,-113.13007,-83.83919,-21.449585,-110308.9963926334,-8265.637289173756,-13.674858024,8796098764469,26,4,4664,0.0,0.13652322
78.43457,32.626534,-31.254663,126.751335,-23.193348,-82.8117,-109066.88501368936,-5954.61701816325,-284.97133340000005,8796174390185,26,4,4664,0.0,6.8125005
-42.802895,-53.574467,-36.799934,-1.3700382,144.19023,139.15587,-108875.93220621036,-6245.15834105049,-317.2144919000001,8796148516174,26,4,4664,0.0,6.495249
-44.7199,-71.04989,-19.639982,-8.808277,159.10522,83.3009,-108893.64664211644,-7740.996639817531,-294.60702759000003,8796167551259,26,4,4664,0.0,4.250308
-46.795628,-89.734505,-43.38501,-65.895706,49.171783,51.643208,-109518.5993774156,-8214.143024900253,-173.51522251999998,8796160104265,26,4,4664,0.0,2.6665733
-16.265816,-82.084305,-42.307632,-116.61643,-79.47925,-17.823357,-110349.45250937158,-8279.58375181315,-17.715640996300003,8796194985549,26,4,4664,0.0,0.3401685
-46.285107,-85.28233,-53.84259,-61.738003,44.186954,51.50424,-109519.16267189811,-7310.3586392810685,-152.96118226000002,8796194726068,26,4,4664,0.0,2.294945
-52.587063,-67.06568,-23.940344,-0.67695105,149.08948,88.06433,-108856.9112361283,-7885.578059892205,-306.21890200600006,8796166226227,26,4,4664,0.0,4.250308
-9.10948,-80.87546,-48.53678,-111.213905,-79.69351,-24.872993,-110121.8830088764,-8268.5092897965,-19.565500143100003,8796182793843,26,4,4664,0.0,0.47515902
-50.68578,-93.82561,-36.71642,-48.147247,49.49036,56.590656,-109528.17226344052,-7025.90231867647,-134.37705006999997,8796152652823,26,4,4664,0.0,3.9683719
-49.243534,-92.17628,-39.312557,-64.66909,44.724102,48.484005,-109543.89237901274,-8163.328984641668,-157.90536814000004,8796176204772,26,4,4664,0.0,2.1695607
-15.520225,-80.579155,-47.499603,-114.86488,-76.32655,-18.600767,-110232.6942873474,-8071.10974010265,-21.717355904999998,8796191450523,26,4,4664,0.0,1.140496
-40.260254,-93.918365,-45.187325,-63.979187,45.504498,48.53728,-109270.87837139433,-7840.843284691748,-139.70204034000002,8796182837282,26,4,4664,0.0,4.4169116
-43.096863,-91.917465,-47.991955,-63.063347,46.54033,43.39441,-109330.9585647003,-7802.365216640145,-141.6191407107,7308831418275,26,4,4664,0.0,2.294945
-52.375656,-87.52194,-45.681454,-58.25274,49.64171,50.827297,-109376.85239522104,-7698.409941327361,-151.33377382000003,7308839794139,26,4,4664,0.0,2.9709663
-51.09293,-87.686516,-47.289257,-59.674805,46.329876,50.116684,-109388.55911144037,-7599.80485480606,-153.05166440800005,7308831682507,26,4,4664,0.0,2.1695607
30.55293,29.192398,1.1701564,284.6635,2.7697518,-143.62883,-108790.96971777374,-8225.386155210226,-391.60947031599994,7308835748166,26,4,4664,0.0,6.8125005
-47.173813,-91.30276,-42.00467,-67.84559,49.451656,45.727028,-109392.8842733484,-8527.312793512729,-157.51923195999993,8796194247821,26,4,4664,0.0,2.1695607
-52.247906,-91.628876,-38.770138,-54.99906,49.612816,53.267357,-109420.14028295054,-7631.667795619856,-129.83769909500003,8796181004647,26,4,4664,0.0,2.7889159
-48.728683,-58.70239,-36.60139,3.9883797,141.54904,115.51891,-108575.17176742946,-6663.370878496836,-278.9921802399999,8796167678417,26,4,4664,0.0,6.495249
-48.008526,-71.97752,-29.656115,0.46346682,136.22266,93.15078,-108525.23214321135,-6506.489922093273,-260.36100558,7308835886222,26,4,4664,0.0,4.250308
-48.00699,-88.090096,-47.83869,-66.11578,41.647903,51.90375,-109378.13827331584,-7823.535870156851,-161.38357769800007,8796099596945,26,4,4664,0.0,2.1695607
-65.41416,-53.731388,-28.298992,14.060662,130.69582,108.26902,-109148.28986344449,-7793.858395352342,-355.34783870000007,8796190171625,26,4,4664,0.0,4.250308
-11.322449,-82.63544,-45.925606,-108.82358,-83.52361,-20.6439,-110065.44620067076,-8046.992601154311,-1.292018569999998,8796172231669,26,4,4664,0.0,4.4169116
-60.748318,-80.17589,-49.203598,-51.904274,50.7268,54.388638,-109369.27707939896,-7243.03914027626,-159.63813438,8796106603662,26,4,4664,0.0,3.9683719
-44.364082,-65.022835,-26.799004,4.327211,154.30711,109.12028,-108463.28777056548,-6564.325754359836,-299.10646859999997,8796166456667,26,4,4664,0.0,6.6778803
27.550768,34.754807,-1.5844833,273.74286,72.94915,-127.81988,-108848.36319504176,-7504.075159480819,-332.13137410000013,8796105477707,26,4,4664,0.0,6.8125005
-40.09954,-69.146675,-29.842417,-10.1936655,149.42302,104.60092,-108352.09890645366,-6696.652442798013,-274.1006918599999,8796170322339,26,4,4664,0.0,4.250308
-50.40821,-87.258766,-49.301258,-59.341938,43.512184,52.221615,-109319.41358237305,-7371.475590559147,-150.325848193,8796149681286,26,4,4664,0.0,2.6665733
-48.52253,-91.69539,-41.51208,-68.059296,45.84909,44.764645,-109363.26486609012,-8465.43753484314,-152.69747467599996,7308839784495,26,4,4664,0.0,2.1695607
-56.366,-71.09745,-17.695065,-2.7969115,146.01224,73.3136,-108906.52955564178,-8428.979195365675,-306.9664181399999,8796167325845,26,4,4664,0.0,4.250308
-17.487272,-83.57787,-42.948215,-116.29311,-73.77506,-15.316472,-110096.38938699877,-8429.405888439382,-14.059049358,8796158394701,26,4,4664,0.0,0.47515902
-14.905153,-79.25994,-46.65415,-119.56723,-78.8868,-24.631895,-110076.07002229804,-8301.0716520858,-18.380548197,8796170408314,26,4,4664,0.0,0.3401685
-63.726807,-58.9314,-7.439755,36.318752,147.80983,94.315796,-109110.74151671,-7279.13360750001,-359.96536883000005,8796167095171,26,4,4664,0.0,6.6778803
-54.821095,-61.592762,-32.987514,-2.0002425,130.43272,112.57335,-108568.85272656014,-7273.664994473184,-325.91518255000005,8796185412415,26,4,4664,0.0,4.4169116
-42.292,-92.19207,-50.25297,-61.21996,37.061024,51.018288,-109110.68564360944,-7211.3796647252,-135.72214738000005,8796095461805,26,4,4664,0.0,2.294945
-54.4,-62.249386,-37.58882,-0.25349456,123.58387,110.79843,-108505.41536293313,-6738.74240871434,-290.5774071,8796183605570,26,4,4664,0.0,4.7442923
50.80402,30.277264,-10.29671,228.86612,-13.354144,-107.351006,-109545.9737324804,-7607.884134754559,-347.5051727,7308834895871,26,4,4664,0.0,6.8125005
-54.999065,-87.99219,-39.590908,-71.89938,49.96014,43.82385,-109203.09686898676,-9074.344893111298,-175.62287090599995,8796189486991,26,4,4664,0.0,4.250308
-44.249447,-94.058014,-46.140728,-65.80006,34.12454,45.330406,-109132.65108282998,-7699.0149888102205,-145.121051404,8796193350801,26,4,4664,0.0,2.1695607
-11.330724,-82.22816,-45.72466,-113.032425,-83.756744,-21.379528,-109752.82725781754,-8345.423778685345,-13.03151638,8796172080842,26,4,4664,0.0,2.4816148
-50.615,-93.78505,-44.19604,-58.92651,35.302605,43.074287,-109201.73914943777,-7313.2670387504995,-120.22303640000003,8796169841619,26,4,4664,0.0,2.294945
-41.412426,-69.626686,-38.088783,-18.050543,132.01614,107.60665,-108015.66277634152,-6723.90811814614,-262.96312115000006,8796106013453,26,4,4664,0.0,4.250308
-56.562897,-55.516956,-41.817783,0.34753758,125.30606,113.81705,-108512.6388371022,-7068.379536718614,-304.02071934,8796161042169,26,4,4664,0.0,4.4169116
-41.619465,-70.552414,-39.76958,-16.599075,131.17572,102.032585,-107955.15639492188,-6630.56809880685,-265.71248133000006,8796185777397,26,4,4664,0.0,6.6778803
-14.573163,-85.20006,-42.1498,-113.08257,-79.289345,-16.661928,-109695.76614349445,-8479.145200105966,-4.567852295999997,8796198126449,26,4,4664,0.0,2.4816148
-64.284615,-70.68309,-25.354464,-5.084229,120.11405,83.0214,-108620.30137505652,-8080.85447632836,-310.40221679999996,7308839810597,26,4,4664,0.0,4.4169116
-13.081325,-83.2235,-45.867626,-112.55952,-81.08537,-18.917038,-109612.25145131962,-8306.89313500475,-14.00787156,8796192854148,26,4,4664,0.0,0.47515902
-54.28327,-87.27088,-48.36963,-67.53497,38.240578,43.50415,-108972.34747705124,-7969.659883203661,-163.57741614999998,8796186441272,26,4,4664,0.0,4.250308
-13.555193,-85.12971,-39.71493,-116.15216,-82.65058,-18.652246,-109593.80553607672,-8767.65513321166,-11.877943230000001,7308880469497,26,4,4664,0.0,0.47515902
-17.74335,-83.34474,-44.360825,-117.105606,-73.90408,-22.414148,-109638.37098608023,-8448.830326744439,-18.539577163000004,8796100538386,26,4,4664,0.0,0.47515902
-22.265423,-82.92726,-45.14791,-112.7761,-75.445915,-19.258642,-109724.10494345932,-7672.377755388956,-4.427605171999998,8796103890996,26,4,4664,0.0,2.4816148
-50.935883,-98.872154,-39.14031,-46.87123,39.93982,43.553783,-108980.44328152182,-6668.629469290479,-146.21977640000006,8796144610237,26,4,4664,0.0,4.4169116
-53.423153,-89.13943,-50.223324,-58.505585,39.3704,43.923824,-108859.9129064324,-7318.445401587751,-130.34967096,8796190116277,26,4,4664,0.0,2.4816148
-47.170216,-93.20872,-46.501442,-70.826225,24.21277,43.324097,-109014.85512015552,-7743.743365540319,-152.11112551999997,8796179912473,26,4,4664,0.0,2.1695607
-9.093366,-79.54245,-50.855476,-114.0626,-79.307495,-35.05843,-109449.57550200004,-8351.64657879183,-2.042737695000003,8796186274475,26,4,4664,0.0,1.3368632
-37.096268,-93.47406,-55.792282,-68.940414,24.495806,39.084576,-108717.3053624096,-7352.843378912848,-132.43679075,8796190632652,26,4,4664,0.0,2.1695607
